id,simplified,traditional,pinyin,jyutping,english,mandarin_rank,cantonese_rank,examples,hsk_level
579787713899810944,菜市场,菜市場,cài shì chǎng,coi3 si5 coeng4,food market,27462,,[],7
1014294674450971346,参见,參見,cān jiàn,caam1 gin3,to refer to; see also,15738,,[],7
1008067141389532749,参军,參軍,cān jūn,caam1 gwan1,to join the army,12716,,[],7
1022658675484902979,参谋,參謀,cān móu,caam1 mau4,staff officer; to give advice,16567,,[],7
426722483065074169,参照,參照,cān zhào,caam1 ziu3,to consult a reference; to refer to (another document),12553,,[],7
535798345353025416,餐桌,餐桌,cān zhuō,caan1 coek3,dining table; dinner table,9604,,[],7
822862013292231769,残,殘,cán,caan4,to destroy; to spoil,4560,,[],7
1074098310692010160,残留,殘留,cán liú,caan4 lau4,to remain; to be left over; residual; remnant,8526,,[],7
624041274462804908,残缺,殘缺,cán quē,caan4 kyut3,badly damaged; shattered,21126,,[],7
899124643650233837,残忍,殘忍,cán rěn,caan4 jan2,cruel; mean,5247,,[],7
750121904789730752,惭愧,慚愧,cán kuì,caam4 kwai5,ashamed,11505,,[],7
771243219047987071,惨白,慘白,cǎn bái,caam2 baak6,deathly pale,33380,,[],7
399396633524571200,惨痛,慘痛,cǎn tòng,caam2 tung3,bitter; painful,19765,,[],7
109505777629695595,惨重,慘重,cǎn zhòng,caam2 cung5,disastrous,14052,,[],7
1100129461350727311,灿烂,燦爛,càn làn,caan3 laan6,to glitter; brilliant,7167,,[],7
1110252827865886266,掺,摻,chān,caam1,variant of 搀; to mix,9989,,[],7
567990211195236444,沧桑,滄桑,cāng sāng,cong1 song1,great changes; ups and downs,21433,,[],7
931878907088186718,苍蝇,蒼蠅,cāng ying,cong1 jing4,housefly,9274,,[],7
498462070430977376,舱,艙,cāng,cong1,cabin; the hold of a ship or airplane,5838,,[],7
304883389421504455,藏匿,藏匿,cáng nì,cong4 nik1,to cover up; to conceal,14901,,[],7
559433171022182845,藏品,藏品,cáng pǐn,cong4 ban2,museum piece; collector's item,17462,,[],7
65864718877711526,藏身,藏身,cáng shēn,cong4 san1,to hide; to go into hiding,12426,,[],7
1018203139047451248,操控,操控,cāo kòng,cou1 hung3,to control; to manipulate,,,[],7
214704087403911496,操劳,操勞,cāo láo,cou1 lou4,to work hard; to look after,25088,,[],7
39915909057334458,操心,操心,cāo xīn,cou1 sam1,to worry about,9620,,[],7
897289192276620634,槽,槽,cáo,cou4,trough; manger,5706,,[],7
845754689574451537,草案,草案,cǎo àn,cou2 on3,"draft (legislation, proposal etc)",12348,,[],7
984811728716410516,草坪,草坪,cǎo píng,cou2 ping4,lawn,8857,,[],7
507394998619102987,侧面,側面,cè miàn,zak1 min6,lateral side; side,8235,,[],7
1036786646737879419,侧重,側重,cè zhòng,zak1 cung5,to place particular emphasis on,27115,,[],7
1108801358425513793,测算,測算,cè suàn,cak1 syun3,to take measurements and calculate,19628,,[],7
560869441906242286,测验,測驗,cè yàn,cak1 jim6,test; to test,9742,,[],7
1138658926684308762,层出不穷,層出不窮,céng chū bù qióng,cang4 ceot1 bat1 kung4,more and more emerge; innumerable succession,22670,,[],7
451736303307513978,蹭,蹭,cèng,sang3,to rub against; to walk slowly,9534,,[],7
233239938622502331,插手,插手,chā shǒu,caap3 sau2,to get involved in; to meddle,11136,,[],7
204936705237872373,插图,插圖,chā tú,caap3 tou4,illustration,20743,,[],7
408107323843059077,插嘴,插嘴,chā zuǐ,caap3 zeoi2,to interrupt (sb talking); to butt in,21594,,[],7
487538344445324765,查处,查處,chá chǔ,caa4 cyu5,to investigate and handle (a criminal case),18600,,[],7
916123135692672125,查明,查明,chá míng,caa4 ming4,to investigate and find out; to ascertain,7858,,[],7
489485372701474023,查找,查找,chá zhǎo,caa4 zaau2,to search for; to look up,9345,,[],7
436359613326670989,茶道,茶道,chá dào,caa4 dou6,Japanese tea ceremony; sado,47506,,[],7
428899162953738237,茶馆儿,茶館兒,chá guǎn r,caa4 gun2 ngai4,a teashop,,,[],7
1008667586775722802,察觉,察覺,chá jué,caat3,to sense; to perceive,8230,,[],7
11556130857381170,察看,察看,chá kàn,caat3 hon3,to watch; to look carefully at,14308,,[],7
12760558007253712,诧异,詫異,chà yì,ji4,flabbergasted; astonished,18266,,[],7
473852924081227856,差错,差錯,chā cuò,caa1 co3,mistake; slip-up; fault; error; accident; mishap,11202,,[],7
549785946108641917,差额,差額,chā é,caa1 ngaak6,balance (financial); discrepancy (in a sum or quota),25169,,[],7
1078483243484474336,搀,攙,chān,caam1,to take by the arm and assist; to mix,31166,,[],7
294925340735283780,禅杖,禪杖,chán zhàng,sim4 zoeng6,the staff of a Buddhist monk,59696,,[],7
779846355960462125,馋,饞,chán,caam4,gluttonous; greedy,23290,,[],7
68769402063071207,缠,纏,chán,cin4,to wind around; to wrap round,5340,,[],7
524559692495813267,产,產,chǎn,caan2,to give birth; to reproduce,2970,,[],7
408531204654172495,产地,產地,chǎn dì,caan2 dei6,source (of a product); place of origin,21983,,[],7
71050991092397693,产物,產物,chǎn wù,caan2 mat6,product; result (of),9259,,[],7
606862244851291311,产值,產值,chǎn zhí,caan2 zik6,value of output; output value,27135,,[],7
769370232788167314,铲,剷,chǎn,caan2,to level off; to root up,9053,,[],7
65472785287998191,铲子,鏟子,chǎn zi,caan2 zi2,shovel; spade,26598,,[],7
344944670519347092,阐述,闡述,chǎn shù,zin2 seot6,to expound (a position); to elaborate (on a topic),11936,,[],7
204468078692198325,颤抖,顫抖,chàn dǒu,zin3 dau2,to shudder; to shiver,7961,,[],7
402981277293701911,猖狂,猖狂,chāng kuáng,coeng1 kwong4,savage; furious,23389,,[],7
555717956285805237,偿还,償還,cháng huán,soeng4 waan4,to repay; to reimburse,7907,,[],7
30369640427814325,常理,常理,cháng lǐ,soeng4 lei5,common sense; conventional reasoning and morals,17217,,[],7
725833421172495983,常人,常人,cháng rén,soeng4 jan4,ordinary person,10957,,[],7
1008022020107968113,常态,常態,cháng tài,soeng4 taai3,normal state,21293,,[],7
367969314757977042,常温,常溫,cháng wēn,soeng4 wan1,room temperature; ordinary temperatures,33525,,[],7
512911012663008110,嫦娥,嫦娥,Cháng é,soeng4 ngo4,"Chang'e, the lady in the moon (Chinese mythology); one of the Chang'e series of PRC lunar spacecraft",38717,,[],7
1015991725912063857,厂家,廠家,chǎng jiā,am1 gaa1,factory; manufacturer; (coll.) a factory owner; the factory management,12737,,[],7
248611035170652015,畅谈,暢談,chàng tán,coeng3 taam4,to talk freely; to discuss without inhibition,24091,,[],7
395875567964713020,畅销,暢銷,chàng xiāo,coeng3 siu1,to sell well; bestselling; chart-topping,11087,,[],7
170572366676983751,倡议,倡議,chàng yì,coeng1 ji5,to suggest; to initiate,20762,,[],7
778879549870644410,敞开,敞開,chǎng kāi,cong2 hoi1,to open wide; unrestrictedly,8057,,[],7
960114981019013831,抄袭,抄襲,chāo xí,caau1 zaap6,to plagiarize; to copy,17210,,[],7
35451369143419334,钞票,鈔票,chāo piào,caau1 piu3,paper money; a bill (e.g. 100 yuan),8565,,[],7
583236532549565541,超标,超標,chāo biāo,ciu1 biu1,to cross the limit; to be over the accepted norm,14057,,[],7
591863227780221965,超车,超車,chāo chē,ciu1 ce1,to overtake (another car),23188,,[],7
816146663827836687,超前,超前,chāo qián,ciu1 cin4,to be ahead of one's time; to surpass or outdo one's predecessors,16737,,[],7
550745278006247252,超速,超速,chāo sù,ciu1 cuk1,to exceed the speed limit; to speed,13022,,[],7
1037429781104569609,朝代,朝代,cháo dài,ciu4 doi6,dynasty; reign (of a king),33998,,[],7
863949114794716865,朝气蓬勃,朝氣蓬勃,zhāo qì péng bó,ziu1 hei3 pung4 but6,full of youthful energy (idiom); vigorous; energetic,35838,,[],7
1028404720437329488,朝三暮四,朝三暮四,zhāo sān mù sì,ziu1 saam1 mou6 sei3,lit. say three in the morning but four in the evening (idiom); to change sth that is already settled upon; indecisive,59231,,[],7
1087314322070770534,朝夕相处,朝夕相處,zhāo xī xiāng chǔ,ciu4 zik6 soeng1 cyu5,to spend all one's time together (idiom),34005,,[],7
230127245502085886,朝着,朝著,cháo zhe,ziu1 zoek6,towards,6893,,[],7
644521092395938200,嘲弄,嘲弄,cháo nòng,zaau1 lung6,to tease; to poke fun at,22630,,[],7
824531521830190021,嘲笑,嘲笑,cháo xiào,zaau1 siu3,to jeer at; to deride,6097,,[],7
1055034628941100607,吵嘴,吵嘴,chǎo zuǐ,caau2 zeoi2,to quarrel,45100,,[],7
493996547461418918,车道,車道,chē dào,dou6,traffic lane; driveway,9479,,[],7
242664704121966509,车祸,車禍,chē huò,ce1 wo6,traffic accident; car crash,4500,,[],7
1138686356413108087,车间,車間,chē jiān,ce1 gaan1,workshop,9037,,[],7
981629824653219668,车轮,車輪,chē lún,ce1 leon4,wheel,11785,,[],7
981433557581424141,车速,車速,chē sù,cuk1,vehicle speed,16715,,[],7
1151492399923411143,车位,車位,chē wèi,wai6,parking spot; unloading point,12501,,[],7
144015157326394449,车厢,車廂,chē xiāng,ce1 soeng1,carriage,7116,,[],7
80929483802111844,车型,車型,chē xíng,jing4,vehicle model (i.e. particular version of a car or motorcycle etc),10111,,[],7
495843860974361776,车轴,車軸,chē zhóu,ce1 zuk6,axle,39936,,[],7
926541563302640424,扯,扯,chě,ce2,to pull; to tear,3440,,[],7
771309651868793158,彻夜,徹夜,chè yè,cit3 je6,the whole night,18457,,[],7
384133812274314721,撤,撤,chè,cit3,to remove; to take away,5225,,[],7
856435171639524511,撤换,撤換,chè huàn,cit3,to dismiss and replace (sb); to replace (sb or sth),31152,,[],7
214021449322235803,沉甸甸,沉甸甸,chén diàn diàn,cam4 din1 din1,heavy,37849,,[],7
720176766366480333,沉淀,沉澱,chén diàn,cam4 din6,to settle; to precipitate; sedimentation,20934,,[],7
243545264298647048,沉浸,沉浸,chén jìn,cam4 zam3,to soak; to permeate,9604,,[],7
622517613156954500,沉闷,沉悶,chén mèn,cam4 mun6,oppressive (of weather); heavy,14168,,[],7
1031469933412012286,沉迷,沉迷,chén mí,cam4 mai4,to be engrossed; to be absorbed with,10833,,[],7
823385760092263068,沉思,沉思,chén sī,cam4 si1,to contemplate; to ponder,12703,,[],7
140999615894882730,沉稳,沉穩,chén wěn,cam4 wan2,steady; calm,21483,,[],7
1142101570268522261,沉着,沉著,chén zhuó,cam4 zoek6,steady; calm and collected,14088,,[],7
1068535182332190311,陈旧,陳舊,chén jiù,can4 gau6,old-fashioned,14439,,[],7
392438491579207101,陈列,陳列,chén liè,can4 lit6,to display; to exhibit,18588,,[],7
499145445825290627,陈述,陳述,chén shù,can4 seot6,an assertion; to declare,5955,,[],7
911553427663893196,衬托,襯托,chèn tuō,can3 tok3,to set off,18202,,[],7
907190969733675224,趁,趁,chèn,can3,to avail oneself of; to take advantage of,4043,,[],7
771384110631658421,趁机,趁機,chèn jī,can3 gei1,to seize an opportunity; to take advantage of situation,12640,,[],7
220635246874663179,趁早,趁早,chèn zǎo,can3 zou2,as soon as possible; at the first opportunity,23121,,[],7
641890420724958240,趁着,趁著,chènzhe,can3 zoek6,while,11732,,[],7
197290960289763327,称呼,稱呼,chēng hu,cing1 fu1,to call; to address as; form of address; appellation,6082,,[],7
721694011415742917,称作,稱作,chēng zuò,cing1 zok3,to be called; to be known as,8940,,[],7
236703358395259172,成才,成才,chéng cái,sing4 coi4,to make sth of oneself; to become a person who is worthy of respect,27672,,[],7
633633263186849261,成家,成家,chéng jiā,sing4 gaa1,to settle down and get married (of a man); to become a recognized expert,18911,,[],7
74352653992415434,成年,成年,chéng nián,sing4 nin4,to grow to adulthood; fully grown; adult,8809,,[],7
389564845512792677,成千上万,成千上萬,chéng qiān shàng wàn,sing4 cin1,lit. by the thousands and tens of thousands (idiom); untold numbers; innumerable,9841,,[],7
1055234590675104736,成群结队,成群結隊,chéng qún jié duì,sing4 kwan4 git3 deoi6,"making up a group, forming a troupe (idiom); in large numbers; as a large crowd",32277,,[],7
28417226320976605,成天,成天,chéng tiān,sing4 tin1,(coll.) all day long; all the time,11910,,[],7
26724104168413466,成问题,成問題,chéng wèn tí,sing4,to be a problem; problematic,21838,,[],7
1117573571704451677,成型,成型,chéng xíng,sing4 jing4,to become shaped; to become formed,16863,,[],7
598873900183094260,呈现,呈現,chéng xiàn,cing4 jin6,to appear; to emerge,3891,,[],7
431078203195636353,承包,承包,chéng bāo,sing4 baau1,to contract; to undertake (a job),15426,,[],7
1116444155050543281,承载,承載,chéng zài,sing4 zoi3,to bear the weight; to sustain,15054,,[],7
127988236112913054,诚恳,誠懇,chéng kěn,sing4 han2,sincere; honest,12015,,[],7
276337429417893026,诚心诚意,誠心誠意,chéng xīn chéng yì,sing4 sam1 sing4 ji3,earnestly and sincerely (idiom); with all sincerity,35928,,[],7
895014576934962295,诚意,誠意,chéng yì,sing4 ji3,sincerity; good faith,10064,,[],7
248257834795230335,诚挚,誠摯,chéng zhì,sing4 zi3,sincere; cordial,15382,,[],7
26017969109224488,城墙,城牆,chéng qiáng,sing4 coeng4,city wall,11366,,[],7
960572513045520801,乘人之危,乘人之危,chéng rén zhī wēi,sing4 jan4 zi1 ngai4,to take advantage of sb's precarious position,71252,,[],7
529372161025938160,惩处,懲處,chéng chǔ,cing4 cyu5,to punish; to administer justice,27875,,[],7
509283586302350845,惩罚,懲罰,chéng fá,cing4 fat6,penalty; punishment,4353,,[],7
552831425980530685,澄清,澄清,chéng qīng,cing4 cing1,clear (of liquid); limpid,8124,,[],7
19538427035575616,橙汁,橙汁,chéng zhī,caang2 zap1,orange juice,16540,,[],7
165621411216628106,逞能,逞能,chěng néng,cing2 nang4,to show off one's ability; to boast one's merits,41929,,[],7
440198454065673339,逞强,逞強,chěng qiáng,cing2 koeng4,to show off; to try to be brave,21363,,[],7
87459341467554342,秤,秤,chēng,cing3,"variant of 称, to weigh",11539,,[],7
370701732090965001,吃不上,吃不上,chī bu shàng,hek3 bat1 soeng6,unable to get anything to eat; to miss a meal,,,[],7
1045576641309647569,吃喝玩乐,吃喝玩樂,chī hē wán lè,hek3 hot3 wun6 lok6,"to eat, drink and be merry (idiom); to abandon oneself to a life of pleasure",29716,,[],7
1143724560195840667,吃苦,吃苦,chī kǔ,hek3 fu2,to bear hardships,22843,,[],7
259625196632001278,吃亏,吃虧,chī kuī,hek3 kwai1,to suffer losses; to come to grief,14289,,[],7
1067988466024172955,痴呆,痴獃,chī dāi,ci1 ngoi4,imbecility; dementia,11973,,[],7
293458660151665540,痴迷,痴迷,chī mí,ci1 mai4,infatuated; obsessed,12223,,[],7
721101846338623257,痴心,痴心,chī xīn,ci1 sam1,infatuation,32193,,[],7
886776633514888218,池塘,池塘,chí táng,ci4 tong4,pool; pond,13296,,[],7
752270676232879085,驰名,馳名,chí míng,ci4 ming4,famous,32609,,[],7
983472537679372742,迟迟,遲遲,chí chí,ci4 ci4,late (with a task etc); slow,17783,,[],7
703557553690393116,迟疑,遲疑,chí yí,ci4 ji4,to hesitate,15094,,[],7
675866437298341975,迟早,遲早,chí zǎo,ci4 zou2,sooner or later,6843,,[],7
1045358286414225405,持,持,chí,ci4,to hold; to grasp,3485,,[],7
1147088305348331327,持久,持久,chí jiǔ,ci4 gau2,lasting; enduring,8935,,[],7
278905656502227991,持之以恒,持之以恆,chí zhī yǐ héng,ci4 zi1 ji5 hang4,to pursue unremittingly (idiom); to persevere,29365,,[],7
613889728646442468,尺度,尺度,chǐ dù,cek3 dou6,scale; yardstick,14903,,[],7
579719012070962854,耻辱,恥辱,chǐ rǔ,ci2 juk6,disgrace; shame,10183,,[],7
139968282014747435,耻笑,恥笑,chǐ xiào,ci2 siu3,to sneer at sb; to ridicule,36480,,[],7
890024524153109505,赤字,赤字,chì zì,cek3 zi6,(financial) deficit; red letter,16781,,[],7
358092832668206198,翅膀,翅膀,chì bǎng,ci3 pong4,wing,6681,,[],7
617232597768774510,充,充,chōng,cung1,sufficient; full; to fill,6849,,[],7
1086479098997518775,充当,充當,chōng dāng,cung1 dong1,to serve as; to act as,10267,,[],7
559934040499901870,充沛,充沛,chōng pèi,cung1 pui3,abundant; plentiful,17447,,[],7
305245188527260972,充实,充實,chōng shí,cung1 sat6,rich; full,7964,,[],7
287919425794007410,冲刺,衝刺,chōng cì,cung1 ci3,(sports) to sprint; to spurt; to dash; to put in a big effort to achieve a goal as the deadline approaches,12963,,[],7
49885009506109169,冲浪,衝浪,chōng làng,cung1 long6,to surf; surfing,14433,,[],7
993690367936723387,冲洗,沖洗,chōng xǐ,cung1 sai2,to rinse; to wash,11384,,[],7
875919230443076215,冲撞,衝撞,chōng zhuàng,cung1 zong6,to collide; jerking motion,19174,,[],7
171512542783604603,崇高,崇高,chóng gāo,sung4 gou1,majestic; sublime,9754,,[],7
427886554553057448,崇尚,崇尚,chóng shàng,sung4 soeng6,to hold up (as an model); to hold in esteem,14607,,[],7
845749855432934718,宠,寵,chǒng,cung2,to love; to pamper,8378,,[],7
1028413278338447402,宠爱,寵愛,chǒng ài,cung2 oi3,to dote on sb,13556,,[],7
563164163463652705,抽签,抽籤,chōu qiān,cau1 cim1,to perform divination with sticks; to draw lots,11841,,[],7
471961305966680995,抽屉,抽屜,chōu ti,cau1 tai3,drawer,9913,,[],7
105036696026394794,抽象,抽象,chōu xiàng,cau1 zoeng6,abstract; abstraction,12568,,[],7
820242408454681432,仇,仇,Qiú,sau4,surname Qiu,7742,,[],7
789340214829019346,仇恨,仇恨,chóu hèn,sau4 han6,to hate; hatred,7685,,[],7
904588472628403223,仇人,仇人,chóu rén,sau4 jan4,foe; one's personal enemy,17149,,[],7
1151757601050583077,愁眉苦脸,愁眉苦臉,chóu méi kǔ liǎn,sau4 mei4 fu2 lim5,to look anxious (idiom); to look miserable,34813,,[],7
230673622781674615,稠,稠,chóu,cau4,dense; crowded,20182,,[],7
605029414821808145,稠密,稠密,chóu mì,cau4 mat6,dense,36571,,[],7
1118641072719480384,筹,籌,chóu,cau4,chip (in gambling); token (for counting); ticket; to prepare; to plan; to raise (funds),5061,,[],7
